iucn_sid,eez_km2,nms_km2,terr_km2,sciname,kingdom,phylum,class,order,family,genus,comname,category,criteria,population_trend,depth_upper,depth_lower,depth_class,hab,habitat
133473,4100,0,3900,Scapophyllia cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Scapophyllia,NA,LC,NA,Unknown,2,25,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133473,4100,0,3900,Scapophyllia cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Scapophyllia,NA,LC,NA,Unknown,2,25,< 200 m,9.8.4,Lagoon
133474,4100,0,3900,Symphyllia agaricia,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Symphyllia,NA,LC,NA,Unknown,2,40,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133474,4100,0,3900,Symphyllia agaricia,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Symphyllia,NA,LC,NA,Unknown,2,40,< 200 m,9.8,NA
133474,4100,0,3900,Symphyllia agaricia,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Symphyllia,NA,LC,NA,Unknown,2,40,< 200 m,9.8.1,Outer Reef Channel
133474,4100,0,3900,Symphyllia agaricia,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Symphyllia,NA,LC,NA,Unknown,2,40,< 200 m,9.8.2,Back Slope
133474,4100,0,3900,Symphyllia agaricia,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Symphyllia,NA,LC,NA,Unknown,2,40,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133474,4100,0,3900,Symphyllia agaricia,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Symphyllia,NA,LC,NA,Unknown,2,40,< 200 m,9.8.4,Lagoon
133478,4100,0,3900,Hydnophora exesa,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NA,NT,NA,Unknown,1,30,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133478,4100,0,3900,Hydnophora exesa,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NA,NT,NA,Unknown,1,30,< 200 m,9.8,NA
133478,4100,0,3900,Hydnophora exesa,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NA,NT,NA,Unknown,1,30,< 200 m,9.8.1,Outer Reef Channel
133478,4100,0,3900,Hydnophora exesa,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NA,NT,NA,Unknown,1,30,< 200 m,9.8.2,Back Slope
133478,4100,0,3900,Hydnophora exesa,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NA,NT,NA,Unknown,1,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133478,4100,0,3900,Hydnophora exesa,Animalia,Cnidaria,Anthozoa,Scleractinia,Merulinidae,Hydnophora,NA,NT,NA,Unknown,1,30,< 200 m,9.8.4,Lagoon
133479,4100,0,3900,Acropora hyacinthus,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Brush Coral,NT,NA,Decreasing,5,20,< 200 m,9.8,NA
133479,4100,0,3900,Acropora hyacinthus,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Brush Coral,NT,NA,Decreasing,5,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133479,4100,0,3900,Acropora hyacinthus,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,Brush Coral,NT,NA,Decreasing,5,20,< 200 m,9.8.4,Lagoon
133481,4100,0,3900,Acropora chesterfieldensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,LC,NA,Decreasing,3,20,< 200 m,9.8,NA
133481,4100,0,3900,Acropora chesterfieldensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,LC,NA,Decreasing,3,20,< 200 m,9.8.2,Back Slope
133481,4100,0,3900,Acropora chesterfieldensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,LC,NA,Decreasing,3,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133481,4100,0,3900,Acropora chesterfieldensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,LC,NA,Decreasing,3,20,< 200 m,9.8.4,Lagoon
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.8,NA
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.8.1,Outer Reef Channel
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.8.2,Back Slope
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.8.4,Lagoon
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.8.5,Inter-Reef Soft Substrate
133482,4100,0,3900,Alveopora spongiosa,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,NT,NA,Unknown,3,50,< 200 m,9.8.6,Inter-Reef Rubble Substrate
133485,4100,0,3900,Astreopora randalli,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,NA,LC,NA,Decreasing,5,15,< 200 m,9.8,NA
133485,4100,0,3900,Astreopora randalli,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,NA,LC,NA,Decreasing,5,15,< 200 m,9.8.2,Back Slope
133485,4100,0,3900,Astreopora randalli,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,NA,LC,NA,Decreasing,5,15,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133485,4100,0,3900,Astreopora randalli,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Astreopora,NA,LC,NA,Decreasing,5,15,< 200 m,9.8.4,Lagoon
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.8,NA
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.8.1,Outer Reef Channel
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.8.2,Back Slope
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.8.4,Lagoon
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.8.5,Inter-Reef Soft Substrate
133486,4100,0,3900,Porites horizontalata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,VU,A4cde,Unknown,5,20,< 200 m,9.8.6,Inter-Reef Rubble Substrate
133491,4100,0,3900,Oulophyllia levis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Oulophyllia,NA,LC,NA,Decreasing,3,30,< 200 m,9.8,NA
133491,4100,0,3900,Oulophyllia levis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Oulophyllia,NA,LC,NA,Decreasing,3,30,< 200 m,9.8.2,Back Slope
133491,4100,0,3900,Oulophyllia levis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Oulophyllia,NA,LC,NA,Decreasing,3,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133491,4100,0,3900,Oulophyllia levis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Oulophyllia,NA,LC,NA,Decreasing,3,30,< 200 m,9.8.4,Lagoon
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.8,NA
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.8.1,Outer Reef Channel
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.8.2,Back Slope
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.8.4,Lagoon
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.8.5,Inter-Reef Soft Substrate
133492,4100,0,3900,Porites rus,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,LC,NA,Unknown,1,20,< 200 m,9.8.6,Inter-Reef Rubble Substrate
133493,4100,0,3900,Platygyra ryukyuensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Platygyra,NA,NT,NA,Decreasing,2,30,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133493,4100,0,3900,Platygyra ryukyuensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Platygyra,NA,NT,NA,Decreasing,2,30,< 200 m,9.8,NA
133493,4100,0,3900,Platygyra ryukyuensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Platygyra,NA,NT,NA,Decreasing,2,30,< 200 m,9.8.2,Back Slope
133493,4100,0,3900,Platygyra ryukyuensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Platygyra,NA,NT,NA,Decreasing,2,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133493,4100,0,3900,Platygyra ryukyuensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Platygyra,NA,NT,NA,Decreasing,2,30,< 200 m,9.8.4,Lagoon
133495,4100,0,3900,Galaxea horrescens,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,NA,LC,NA,Unknown,5,25,< 200 m,9.8,NA
133495,4100,0,3900,Galaxea horrescens,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,NA,LC,NA,Unknown,5,25,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133495,4100,0,3900,Galaxea horrescens,Animalia,Cnidaria,Anthozoa,Scleractinia,Oculinidae,Galaxea,NA,LC,NA,Unknown,5,25,< 200 m,9.8.4,Lagoon
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.8,NA
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.8.1,Outer Reef Channel
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.8.2,Back Slope
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.8.4,Lagoon
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.8.5,Inter-Reef Soft Substrate
133496,4100,0,3900,Porites cylindrica,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,NA,NT,NA,Unknown,1,20,< 200 m,9.8.6,Inter-Reef Rubble Substrate
133497,3800,0,3600,Caulastrea echinulata,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Caulastrea,NA,VU,A4cd,Decreasing,1,18,< 200 m,9.8,NA
133497,3800,0,3600,Caulastrea echinulata,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Caulastrea,NA,VU,A4cd,Decreasing,1,18,< 200 m,9.8.2,Back Slope
133497,3800,0,3600,Caulastrea echinulata,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Caulastrea,NA,VU,A4cd,Decreasing,1,18,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133497,3800,0,3600,Caulastrea echinulata,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Caulastrea,NA,VU,A4cd,Decreasing,1,18,< 200 m,9.8.4,Lagoon
133497,3800,0,3600,Caulastrea echinulata,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Caulastrea,NA,VU,A4cd,Decreasing,1,18,< 200 m,9.8.5,Inter-Reef Soft Substrate
133498,4100,0,3900,Turbinaria peltata,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,NA,VU,A4cd,Unknown,0.5,25,< 200 m,9.8,NA
133498,4100,0,3900,Turbinaria peltata,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,NA,VU,A4cd,Unknown,0.5,25,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133498,4100,0,3900,Turbinaria peltata,Animalia,Cnidaria,Anthozoa,Scleractinia,Dendrophylliidae,Turbinaria,NA,VU,A4cd,Unknown,0.5,25,< 200 m,9.8.4,Lagoon
133502,4100,0,3900,Psammocora superficialis,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Psammocora,NA,LC,NA,Unknown,2,30,< 200 m,9.8,NA
133502,4100,0,3900,Psammocora superficialis,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Psammocora,NA,LC,NA,Unknown,2,30,< 200 m,9.8.1,Outer Reef Channel
133502,4100,0,3900,Psammocora superficialis,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Psammocora,NA,LC,NA,Unknown,2,30,< 200 m,9.8.2,Back Slope
133502,4100,0,3900,Psammocora superficialis,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Psammocora,NA,LC,NA,Unknown,2,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133502,4100,0,3900,Psammocora superficialis,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Psammocora,NA,LC,NA,Unknown,2,30,< 200 m,9.8.4,Lagoon
133502,4100,0,3900,Psammocora superficialis,Animalia,Cnidaria,Anthozoa,Scleractinia,Siderastreidae,Psammocora,NA,LC,NA,Unknown,2,30,< 200 m,9.8.5,Inter-Reef Soft Substrate
133503,4100,0,3900,Fungia fungites,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,Common Mushroom Coral,NT,NA,Unknown,1,25,< 200 m,9.8,NA
133503,4100,0,3900,Fungia fungites,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,Common Mushroom Coral,NT,NA,Unknown,1,25,< 200 m,9.8.2,Back Slope
133503,4100,0,3900,Fungia fungites,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,Common Mushroom Coral,NT,NA,Unknown,1,25,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133503,4100,0,3900,Fungia fungites,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,Common Mushroom Coral,NT,NA,Unknown,1,25,< 200 m,9.8.4,Lagoon
133503,4100,0,3900,Fungia fungites,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,Common Mushroom Coral,NT,NA,Unknown,1,25,< 200 m,9.8.5,Inter-Reef Soft Substrate
133503,4100,0,3900,Fungia fungites,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,Common Mushroom Coral,NT,NA,Unknown,1,25,< 200 m,9.8.6,Inter-Reef Rubble Substrate
133509,4100,0,3900,Podabacia motuporensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Podabacia,NA,NT,NA,Unknown,5,20,< 200 m,9.8,NA
133509,4100,0,3900,Podabacia motuporensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Podabacia,NA,NT,NA,Unknown,5,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133510,4100,0,3900,Favia lizardensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,NT,NA,Decreasing,1,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133510,4100,0,3900,Favia lizardensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,NT,NA,Decreasing,1,20,< 200 m,9.8,NA
133510,4100,0,3900,Favia lizardensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,NT,NA,Decreasing,1,20,< 200 m,9.8.1,Outer Reef Channel
133510,4100,0,3900,Favia lizardensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,NT,NA,Decreasing,1,20,< 200 m,9.8.2,Back Slope
133510,4100,0,3900,Favia lizardensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,NT,NA,Decreasing,1,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133510,4100,0,3900,Favia lizardensis,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,NT,NA,Decreasing,1,20,< 200 m,9.8.4,Lagoon
133513,300,0,300,Acropora anthocercis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,5,10,< 200 m,9.8,NA
133513,300,0,300,Acropora anthocercis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,5,10,< 200 m,9.8.2,Back Slope
133513,300,0,300,Acropora anthocercis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,5,10,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133513,300,0,300,Acropora anthocercis,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,5,10,< 200 m,9.8.4,Lagoon
133516,4100,0,3900,Favia truncatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,LC,NA,Decreasing,0,20,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133516,4100,0,3900,Favia truncatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,LC,NA,Decreasing,0,20,< 200 m,9.8,NA
133516,4100,0,3900,Favia truncatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,LC,NA,Decreasing,0,20,< 200 m,9.8.1,Outer Reef Channel
133516,4100,0,3900,Favia truncatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,LC,NA,Decreasing,0,20,< 200 m,9.8.2,Back Slope
133516,4100,0,3900,Favia truncatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,LC,NA,Decreasing,0,20,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133516,4100,0,3900,Favia truncatus,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Favia,NA,LC,NA,Decreasing,0,20,< 200 m,9.8.4,Lagoon
133523,4100,0,3900,Alveopora fenestrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,VU,A4c,Unknown,3,30,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133523,4100,0,3900,Alveopora fenestrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,VU,A4c,Unknown,3,30,< 200 m,9.8,NA
133523,4100,0,3900,Alveopora fenestrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,VU,A4c,Unknown,3,30,< 200 m,9.8.2,Back Slope
133523,4100,0,3900,Alveopora fenestrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,VU,A4c,Unknown,3,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133523,4100,0,3900,Alveopora fenestrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,VU,A4c,Unknown,3,30,< 200 m,9.8.4,Lagoon
133523,4100,0,3900,Alveopora fenestrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,VU,A4c,Unknown,3,30,< 200 m,9.8.5,Inter-Reef Soft Substrate
133523,4100,0,3900,Alveopora fenestrata,Animalia,Cnidaria,Anthozoa,Scleractinia,Poritidae,Alveopora,NA,VU,A4c,Unknown,3,30,< 200 m,9.8.6,Inter-Reef Rubble Substrate
133525,4100,0,3900,Montipora monasteriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,NA,LC,NA,Decreasing,1,40,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133525,4100,0,3900,Montipora monasteriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,NA,LC,NA,Decreasing,1,40,< 200 m,9.8,NA
133525,4100,0,3900,Montipora monasteriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,NA,LC,NA,Decreasing,1,40,< 200 m,9.8.1,Outer Reef Channel
133525,4100,0,3900,Montipora monasteriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,NA,LC,NA,Decreasing,1,40,< 200 m,9.8.2,Back Slope
133525,4100,0,3900,Montipora monasteriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,NA,LC,NA,Decreasing,1,40,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133525,4100,0,3900,Montipora monasteriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,NA,LC,NA,Decreasing,1,40,< 200 m,9.8.4,Lagoon
133526,4100,0,3900,Seriatopora aculeata,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,NA,VU,A4c,Unknown,3,40,< 200 m,9.8,NA
133526,4100,0,3900,Seriatopora aculeata,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,NA,VU,A4c,Unknown,3,40,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133528,100,0,100,Blastomussa merleti,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Blastomussa,NA,LC,NA,Unknown,2,50,< 200 m,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs
133528,100,0,100,Blastomussa merleti,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Blastomussa,NA,LC,NA,Unknown,2,50,< 200 m,9.8,NA
133528,100,0,100,Blastomussa merleti,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Blastomussa,NA,LC,NA,Unknown,2,50,< 200 m,9.8.2,Back Slope
133528,100,0,100,Blastomussa merleti,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Blastomussa,NA,LC,NA,Unknown,2,50,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133528,100,0,100,Blastomussa merleti,Animalia,Cnidaria,Anthozoa,Scleractinia,Mussidae,Blastomussa,NA,LC,NA,Unknown,2,50,< 200 m,9.8.4,Lagoon
133530,4100,0,3900,Stylophora subseriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Stylophora,NA,LC,NA,Unknown,2,30,< 200 m,9.8,NA
133530,4100,0,3900,Stylophora subseriata,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Stylophora,NA,LC,NA,Unknown,2,30,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133531,4100,0,3900,Acropora palmerae,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,0,12,< 200 m,9.8,NA
133531,4100,0,3900,Acropora palmerae,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,0,12,< 200 m,9.8.2,Back Slope
133531,4100,0,3900,Acropora palmerae,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,0,12,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133531,4100,0,3900,Acropora palmerae,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,0,12,< 200 m,9.8.4,Lagoon
133532,4100,0,3900,Acropora verweyi,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,2,15,< 200 m,9.8,NA
133532,4100,0,3900,Acropora verweyi,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,2,15,< 200 m,9.8.2,Back Slope
133532,4100,0,3900,Acropora verweyi,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,NA,VU,A4ce,Decreasing,2,15,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
133534,300,0,300,Pocillopora zelli,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,NA,LC,NA,Unknown,2,15,< 200 m,9.8,NA
133534,300,0,300,Pocillopora zelli,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,NA,LC,NA,Unknown,2,15,< 200 m,9.8.3,Foreslope (Outer Reef Slope)
