spp_rast,in_eez,spp_id,sciname,population,old_cat,cat,cat_score
iucn_sid_11047.csv,TRUE,11047,Kogia breviceps,NA,DD,DD,NA
iucn_sid_11048.csv,TRUE,11048,Kogia sima,NA,DD,DD,NA
iucn_sid_11060.csv,TRUE,11060,Kuhlia marginata,NA,LC,LC,0
iucn_sid_11140.csv,TRUE,11140,Lagenodelphis hosei,NA,LC,LC,0
iucn_sid_11150.csv,TRUE,11150,Lagocephalus gloveri,NA,DD,DD,NA
iucn_sid_11534.csv,TRUE,11534,Lepidochelys olivacea,NA,VU,VU,0.4
iucn_sid_13006.csv,TRUE,13006,Megaptera novaeangliae,NA,LC,LC,0
iucn_sid_13244.csv,TRUE,13244,Mesoplodon densirostris,NA,DD,DD,NA
iucn_sid_13246.csv,TRUE,13246,Mesoplodon ginkgodens,NA,DD,DD,NA
iucn_sid_132723.csv,TRUE,132723,Epinephelus maculatus,NA,LC,LC,0
iucn_sid_132725.csv,TRUE,132725,Cephalopholis aurantia,NA,LC,LC,0
iucn_sid_132732.csv,TRUE,132732,Cephalopholis miniata,NA,LC,LC,0
iucn_sid_132737.csv,TRUE,132737,Cephalopholis leopardus,NA,LC,LC,0
iucn_sid_132738.csv,TRUE,132738,Variola louti,NA,LC,LC,0
iucn_sid_132741.csv,TRUE,132741,Cephalopholis sexmaculata,NA,LC,LC,0
iucn_sid_132745.csv,TRUE,132745,Epinephelus morrhua,NA,LC,LC,0
iucn_sid_132746.csv,TRUE,132746,Epinephelus melanostigma,NA,LC,LC,0
iucn_sid_132747.csv,TRUE,132747,Epinephelus spilotoceps,NA,LC,LC,0
iucn_sid_132751.csv,TRUE,132751,Epinephelus coeruleopunctatus,NA,LC,LC,0
iucn_sid_132756.csv,TRUE,132756,Epinephelus miliaris,NA,LC,LC,0
iucn_sid_132757.csv,TRUE,132757,Cephalopholis sonnerati,NA,LC,LC,0
iucn_sid_132758.csv,TRUE,132758,Epinephelus tauvina,NA,DD,DD,NA
iucn_sid_132763.csv,TRUE,132763,Epinephelus corallicola,NA,LC,LC,0
iucn_sid_132766.csv,TRUE,132766,Epinephelus macrospilos,NA,LC,LC,0
iucn_sid_132776.csv,TRUE,132776,Plectropomus oligacanthus,NA,LC,LC,0
iucn_sid_132778.csv,TRUE,132778,Epinephelus hexagonatus,NA,LC,LC,0
iucn_sid_132781.csv,TRUE,132781,Cephalopholis argus,NA,LC,LC,0
iucn_sid_132783.csv,TRUE,132783,Cephalopholis urodeta,NA,LC,LC,0
iucn_sid_132787.csv,TRUE,132787,Anyperodon leucogrammicus,NA,LC,LC,0
iucn_sid_132788.csv,TRUE,132788,Epinephelus merra,NA,LC,LC,0
iucn_sid_132789.csv,TRUE,132789,Cephalopholis microprion,NA,LC,LC,0
iucn_sid_132791.csv,TRUE,132791,Cephalopholis igarashiensis,NA,LC,LC,0
iucn_sid_132794.csv,TRUE,132794,Epinephelus retouti,NA,LC,LC,0
iucn_sid_132800.csv,TRUE,132800,Gracila albomarginata,NA,LC,LC,0
iucn_sid_132804.csv,TRUE,132804,Epinephelus ongus,NA,LC,LC,0
iucn_sid_132805.csv,TRUE,132805,Cephalopholis polleni,NA,LC,LC,0
iucn_sid_132808.csv,TRUE,132808,Cephalopholis cyanostigma,NA,LC,LC,0
iucn_sid_132810.csv,TRUE,132810,Variola albimarginata,NA,LC,LC,0
iucn_sid_132814.csv,TRUE,132814,Aethaloperca rogaa,NA,LC,LC,0
iucn_sid_132815.csv,TRUE,132815,Epinephelus cyanopodus,NA,LC,LC,0
iucn_sid_132817.csv,TRUE,132817,Epinephelus fasciatus,NA,LC,LC,0
iucn_sid_132825.csv,TRUE,132825,Cephalopholis spiloparaea,NA,LC,LC,0
iucn_sid_132829.csv,TRUE,132829,Epinephelus howlandi,NA,LC,LC,0
iucn_sid_132860.csv,TRUE,132860,Psammocora stellata,NA,VU,VU,0.4
iucn_sid_132862.csv,TRUE,132862,Acropora cophodactyla,NA,DD,DD,NA
iucn_sid_132864.csv,TRUE,132864,Fungia costulata,NA,LC,LC,0
iucn_sid_132866.csv,TRUE,132866,Montipora angulata,NA,VU,VU,0.4
iucn_sid_132869.csv,TRUE,132869,Acropora florida,NA,NT,NT,0.2
iucn_sid_132871.csv,TRUE,132871,Pectinia elongata,NA,NT,NT,0.2
iucn_sid_132873.csv,TRUE,132873,Porites densa,NA,NT,NT,0.2
iucn_sid_132878.csv,TRUE,132878,Favia maxima,NA,NT,NT,0.2
iucn_sid_132880.csv,TRUE,132880,Pavona venosa,NA,VU,VU,0.4
iucn_sid_132881.csv,TRUE,132881,Hydnophora rigida,NA,LC,LC,0
iucn_sid_132883.csv,TRUE,132883,Goniastrea australensis,NA,LC,LC,0
iucn_sid_132885.csv,TRUE,132885,Leptoseris hawaiiensis,NA,LC,LC,0
iucn_sid_132887.csv,TRUE,132887,Leptoseris explanata,NA,LC,LC,0
iucn_sid_132888.csv,TRUE,132888,Acropora secale,NA,NT,NT,0.2
iucn_sid_132890.csv,TRUE,132890,Catalaphyllia jardinei,NA,VU,VU,0.4
iucn_sid_132894.csv,TRUE,132894,Favia veroni,NA,NT,NT,0.2
iucn_sid_132895.csv,TRUE,132895,Hydnophora pilosa,NA,LC,LC,0
iucn_sid_132896.csv,TRUE,132896,Alveopora marionensis,NA,VU,VU,0.4
iucn_sid_132897.csv,TRUE,132897,Porites eridani,NA,EN,EN,0.6
iucn_sid_132900.csv,TRUE,132900,Symphyllia radians,NA,LC,LC,0
iucn_sid_132903.csv,TRUE,132903,Leptoseris solida,NA,LC,LC,0
iucn_sid_132904.csv,TRUE,132904,Pavona minuta,NA,NT,NT,0.2
iucn_sid_132905.csv,TRUE,132905,Alveopora catalai,NA,NT,NT,0.2
iucn_sid_132906.csv,TRUE,132906,Acropora irregularis,NA,DD,DD,NA
iucn_sid_132908.csv,TRUE,132908,Acropora rosaria,NA,DD,DD,NA
iucn_sid_132910.csv,TRUE,132910,Acropora divaricata,NA,NT,NT,0.2
iucn_sid_132911.csv,TRUE,132911,Pavona maldivensis,NA,LC,LC,0
iucn_sid_132916.csv,TRUE,132916,Turbinaria irregularis,NA,LC,LC,0
iucn_sid_132917.csv,TRUE,132917,Gardineroseris planulata,NA,LC,LC,0
iucn_sid_132922.csv,TRUE,132922,Montastrea curta,NA,LC,LC,0
iucn_sid_132923.csv,TRUE,132923,Pocillopora woodjonesi,NA,LC,LC,0
iucn_sid_132925.csv,TRUE,132925,Fungia hexagonalis,NA,LC,LC,0
iucn_sid_132926.csv,TRUE,132926,Madracis asanoi,NA,DD,DD,NA
iucn_sid_132928.csv,TRUE,132928,Pectinia lactuca,NA,VU,VU,0.4
iucn_sid_132930.csv,TRUE,132930,Montipora gaimardi,NA,VU,VU,0.4
iucn_sid_132931.csv,TRUE,132931,Acropora willisae,NA,VU,VU,0.4
iucn_sid_132933.csv,TRUE,132933,Acropora carduus,NA,NT,NT,0.2
iucn_sid_132935.csv,TRUE,132935,Acropora plumosa,NA,VU,VU,0.4
iucn_sid_132936.csv,TRUE,132936,Favia pallida,NA,LC,LC,0
iucn_sid_132940.csv,TRUE,132940,Acropora acuminata,NA,VU,VU,0.4
iucn_sid_132944.csv,TRUE,132944,Montipora nodosa,NA,NT,NT,0.2
iucn_sid_132947.csv,TRUE,132947,Echinophyllia echinoporoides,NA,LC,LC,0
iucn_sid_132948.csv,TRUE,132948,Acropora granulosa,NA,NT,NT,0.2
iucn_sid_132954.csv,TRUE,132954,Fungia cyclolites,NA,LC,LC,0
iucn_sid_132956.csv,TRUE,132956,Pectinia alcicornis,NA,VU,VU,0.4
iucn_sid_132958.csv,TRUE,132958,Pocillopora capitata,NA,LC,LC,0
iucn_sid_132960.csv,TRUE,132960,Hydnophora grandis,NA,LC,LC,0
iucn_sid_132965.csv,TRUE,132965,Boninastrea boninensis,NA,DD,DD,NA
iucn_sid_132966.csv,TRUE,132966,Acropora rambleri,NA,DD,DD,NA
iucn_sid_132967.csv,TRUE,132967,Euphyllia yaeyamaensis,NA,NT,NT,0.2
iucn_sid_132969.csv,TRUE,132969,Acropora listeri,NA,VU,VU,0.4
iucn_sid_132972.csv,TRUE,132972,Acropora paniculata,NA,VU,VU,0.4
iucn_sid_132973.csv,TRUE,132973,Anacropora matthai,NA,VU,VU,0.4
iucn_sid_132975.csv,TRUE,132975,Millepora tenera,NA,LC,LC,0
iucn_sid_132976.csv,TRUE,132976,Acropora loripes,NA,NT,NT,0.2
iucn_sid_132978.csv,TRUE,132978,Montastrea magnistellata,NA,NT,NT,0.2
iucn_sid_132979.csv,TRUE,132979,Favites complanata,NA,NT,NT,0.2
iucn_sid_132980.csv,TRUE,132980,Leptoria phrygia,NA,NT,NT,0.2
iucn_sid_132983.csv,TRUE,132983,Leptastrea bottae,NA,NT,NT,0.2
iucn_sid_132986.csv,TRUE,132986,Fungia repanda,NA,LC,LC,0
iucn_sid_132987.csv,TRUE,132987,Echinopora gemmacea,NA,LC,LC,0
iucn_sid_132988.csv,TRUE,132988,Acropora longicyathus,NA,LC,LC,0
iucn_sid_132990.csv,TRUE,132990,Acropora multiacuta,NA,VU,VU,0.4
iucn_sid_132992.csv,TRUE,132992,Acropora humilis,NA,NT,NT,0.2
iucn_sid_132993.csv,TRUE,132993,Zoopilus echinatus,NA,LC,LC,0
iucn_sid_132997.csv,TRUE,132997,Montastrea valenciennesi,NA,NT,NT,0.2
iucn_sid_132998.csv,TRUE,132998,Acropora samoensis,NA,LC,LC,0
iucn_sid_133000.csv,TRUE,133000,Acropora ocellata,NA,DD,DD,NA
iucn_sid_133001.csv,TRUE,133001,Goniopora pandoraensis,NA,LC,LC,0
iucn_sid_133002.csv,TRUE,133002,Seriatopora stellata,NA,NT,NT,0.2
iucn_sid_133008.csv,TRUE,133008,Fungia spinifer,NA,LC,LC,0
iucn_sid_133010.csv,TRUE,133010,Acropora elseyi,NA,LC,LC,0
iucn_sid_133011.csv,TRUE,133011,Pocillopora ankeli,NA,VU,VU,0.4
iucn_sid_133013.csv,TRUE,133013,Acropora grandis,NA,LC,LC,0
iucn_sid_133015.csv,TRUE,133015,Montipora millepora,NA,LC,LC,0
iucn_sid_133016.csv,TRUE,133016,Porites vaughani,NA,LC,LC,0
iucn_sid_133020.csv,TRUE,133020,Acropora tenuis,NA,NT,NT,0.2
iucn_sid_133021.csv,TRUE,133021,Acropora microphthalma,NA,LC,LC,0
iucn_sid_133023.csv,TRUE,133023,Porites lichen,NA,LC,LC,0
iucn_sid_133024.csv,TRUE,133024,Merulina scabricula,NA,LC,LC,0
iucn_sid_133025.csv,TRUE,133025,Acropora vaughani,NA,VU,VU,0.4
iucn_sid_133026.csv,TRUE,133026,Mycedium mancaoi,NA,LC,LC,0
iucn_sid_133028.csv,TRUE,133028,Seriatopora caliendrum,NA,NT,NT,0.2
iucn_sid_133029.csv,TRUE,133029,Favia rotumana,NA,LC,LC,0
iucn_sid_133030.csv,TRUE,133030,Acropora tutuilensis,NA,DD,DD,NA
iucn_sid_133033.csv,TRUE,133033,Acropora pulchra,NA,LC,LC,0
iucn_sid_133034.csv,TRUE,133034,Fungia fragilis,NA,LC,LC,0
iucn_sid_133035.csv,TRUE,133035,Acropora insignis,NA,DD,DD,NA
iucn_sid_133038.csv,TRUE,133038,Porites nigrescens,NA,VU,VU,0.4
iucn_sid_133040.csv,TRUE,133040,Echinopora mammiformis,NA,NT,NT,0.2
iucn_sid_133041.csv,TRUE,133041,Pavona decussata,NA,VU,VU,0.4
iucn_sid_133043.csv,TRUE,133043,Psammocora digitata,NA,NT,NT,0.2
iucn_sid_133044.csv,TRUE,133044,Cantharellus jebbi,NA,LC,LC,0
iucn_sid_133045.csv,TRUE,133045,Pocillopora ligulata,NA,LC,LC,0
iucn_sid_133046.csv,TRUE,133046,Anacropora spinosa,NA,EN,EN,0.6
iucn_sid_133048.csv,TRUE,133048,Astreopora suggesta,NA,LC,LC,0
iucn_sid_133049.csv,TRUE,133049,Stylocoeniella guentheri,NA,LC,LC,0
iucn_sid_133054.csv,TRUE,133054,Goniopora tenuidens,NA,LC,LC,0
iucn_sid_133055.csv,TRUE,133055,Favites halicora,NA,NT,NT,0.2
iucn_sid_133058.csv,TRUE,133058,Echinophyllia echinata,NA,LC,LC,0
iucn_sid_133059.csv,TRUE,133059,Platygyra verweyi,NA,NT,NT,0.2
iucn_sid_133060.csv,TRUE,133060,Goniastrea favulus,NA,NT,NT,0.2
iucn_sid_133063.csv,TRUE,133063,Polyphyllia talpina,NA,LC,LC,0
iucn_sid_133066.csv,TRUE,133066,Montipora informis,NA,LC,LC,0
iucn_sid_133068.csv,TRUE,133068,Platygyra sinensis,NA,LC,LC,0
iucn_sid_133069.csv,TRUE,133069,Astreopora cucullata,NA,VU,VU,0.4
iucn_sid_133070.csv,TRUE,133070,Montastrea colemani,NA,NT,NT,0.2
iucn_sid_133071.csv,TRUE,133071,Montipora foliosa,NA,NT,NT,0.2
iucn_sid_133075.csv,TRUE,133075,Palauastrea ramosa,NA,NT,NT,0.2
iucn_sid_133076.csv,TRUE,133076,Lobophyllia robusta,NA,LC,LC,0
iucn_sid_133080.csv,TRUE,133080,Acropora selago,NA,NT,NT,0.2
iucn_sid_133081.csv,TRUE,133081,Acropora kirstyae,NA,VU,VU,0.4
iucn_sid_133082.csv,TRUE,133082,Porites lutea,NA,LC,LC,0
iucn_sid_133083.csv,TRUE,133083,Ctenactis albitentaculata,NA,NT,NT,0.2
iucn_sid_133084.csv,TRUE,133084,Barabattoia amicorum,NA,LC,LC,0
iucn_sid_133087.csv,TRUE,133087,Acropora subglabra,NA,LC,LC,0
iucn_sid_133088.csv,TRUE,133088,Echinopora lamellosa,NA,LC,LC,0
iucn_sid_133090.csv,TRUE,133090,Leptastrea purpurea,NA,LC,LC,0
iucn_sid_133091.csv,TRUE,133091,Leptoseris scabra,NA,LC,LC,0
iucn_sid_133094.csv,TRUE,133094,Psammocora nierstraszi,NA,LC,LC,0
iucn_sid_133095.csv,TRUE,133095,Pocillopora meandrina,NA,LC,LC,0
iucn_sid_133097.csv,TRUE,133097,Pocillopora danae,NA,VU,VU,0.4
iucn_sid_133098.csv,TRUE,133098,Leptoseris papyracea,NA,LC,LC,0
iucn_sid_133099.csv,TRUE,133099,Pocillopora elegans,NA,VU,VU,0.4
iucn_sid_133105.csv,TRUE,133105,Porites murrayensis,NA,NT,NT,0.2
iucn_sid_133106.csv,TRUE,133106,Acanthastrea hillae,NA,NT,NT,0.2
iucn_sid_133107.csv,TRUE,133107,Porites attenuata,NA,VU,VU,0.4
iucn_sid_133110.csv,TRUE,133110,Ctenactis crassa,NA,LC,LC,0
iucn_sid_133112.csv,TRUE,133112,Acropora caroliniana,NA,VU,VU,0.4
iucn_sid_133116.csv,TRUE,133116,Plerogyra simplex,NA,NT,NT,0.2
iucn_sid_133117.csv,TRUE,133117,Montipora lobulata,NA,VU,VU,0.4
iucn_sid_133118.csv,TRUE,133118,Porites sillimaniana,NA,VU,VU,0.4
iucn_sid_133120.csv,TRUE,133120,Acropora latistella,NA,LC,LC,0
iucn_sid_133127.csv,TRUE,133127,Symphyllia valenciennesii,NA,LC,LC,0
iucn_sid_133129.csv,TRUE,133129,Astreopora ocellata,NA,LC,LC,0
iucn_sid_133132.csv,TRUE,133132,Acropora aspera,NA,VU,VU,0.4
iucn_sid_133133.csv,TRUE,133133,Acropora abrolhosensis,NA,VU,VU,0.4
iucn_sid_133136.csv,TRUE,133136,Favia marshae,NA,NT,NT,0.2
iucn_sid_133137.csv,TRUE,133137,Astreopora scabra,NA,LC,LC,0
iucn_sid_133139.csv,TRUE,133139,Isopora palifera,NA,NT,NT,0.2
iucn_sid_133140.csv,TRUE,133140,Millepora exaesa,NA,LC,LC,0
iucn_sid_133146.csv,TRUE,133146,Turbinaria frondens,NA,LC,LC,0
iucn_sid_133147.csv,TRUE,133147,Leptoseris yabei,NA,VU,VU,0.4
iucn_sid_133148.csv,TRUE,133148,Ctenactis echinata,NA,LC,LC,0
iucn_sid_133152.csv,TRUE,133152,Lobophyllia pachysepta,NA,NT,NT,0.2
iucn_sid_133156.csv,TRUE,133156,Alveopora verrilliana,NA,VU,VU,0.4
iucn_sid_133157.csv,TRUE,133157,Scolymia vitiensis,NA,NT,NT,0.2
iucn_sid_133158.csv,TRUE,133158,Podabacia crustacea,NA,LC,LC,0
iucn_sid_133160.csv,TRUE,133160,Acropora austera,NA,NT,NT,0.2
iucn_sid_133161.csv,TRUE,133161,Platygyra contorta,NA,LC,LC,0
iucn_sid_133166.csv,TRUE,133166,Halomitra pileus,NA,LC,LC,0
iucn_sid_133167.csv,TRUE,133167,Cyphastrea serailia,NA,LC,LC,0
iucn_sid_133171.csv,TRUE,133171,Coeloseris mayeri,NA,LC,LC,0
iucn_sid_133172.csv,TRUE,133172,Echinophyllia aspera,NA,LC,LC,0
iucn_sid_133173.csv,TRUE,133173,Euphyllia ancora,NA,VU,VU,0.4
iucn_sid_133174.csv,TRUE,133174,Astreopora moretonensis,NA,VU,VU,0.4
iucn_sid_133175.csv,TRUE,133175,Montipora efflorescens,NA,NT,NT,0.2
iucn_sid_133176.csv,TRUE,133176,Coscinaraea exesa,NA,LC,LC,0
iucn_sid_133177.csv,TRUE,133177,Turbinaria patula,NA,VU,VU,0.4
iucn_sid_133178.csv,TRUE,133178,Montastrea annuligera,NA,NT,NT,0.2
iucn_sid_133179.csv,TRUE,133179,Fungia scabra,NA,LC,LC,0
iucn_sid_133182.csv,TRUE,133182,Isopora brueggemanni,NA,VU,VU,0.4
iucn_sid_133183.csv,TRUE,133183,Fungia granulosa,NA,LC,LC,0
iucn_sid_133186.csv,TRUE,133186,Montipora floweri,NA,LC,LC,0
iucn_sid_133188.csv,TRUE,133188,Echinopora hirsutissima,NA,LC,LC,0
iucn_sid_133192.csv,TRUE,133192,Oxypora glabra,NA,LC,LC,0
iucn_sid_133193.csv,TRUE,133193,Heliopora coerulea,NA,VU,VU,0.4
iucn_sid_133194.csv,TRUE,133194,Montipora digitata,NA,LC,LC,0
iucn_sid_133196.csv,TRUE,133196,Montipora incrassata,NA,NT,NT,0.2
